,deal_id,deal_date,deal_year,firm_name,firm_id,round_total_raw,round_total,num_investors,avg_invest_per_investor,investor_name,deal_type,country,city,year_founded,codex_category,market,problem_1,problem_2,problem_3,analytics,ai,point_integrated,firm_age
390,DEAL0266,2014-10-01,2014,RSVP Law,FIRM0269,250000,250000.0,1,250000.0,undisclosed,Seed Fund,USA,California,2013,Legal Marketplace,Corporate,Legal Research,NONE,NONE,1.0,0.0,Point Solution,1
391,DEAL0267,2014-10-06,2014,DocuSign,FIRM0045,above,250000.0,8,31250.0,BBVA Ventures,Series E,USA,San Francisco,2003,Legal Practice Management,Corporate,Contracts,Other Practice Tech,NONE,0.0,0.0,Point Solution,11
392,DEAL0267,2014-10-06,2014,DocuSign,FIRM0045,30000000,30000000.0,8,3750000.0,Greenspring Associates,Series E,USA,San Francisco,2003,Legal Practice Management,Corporate,Contracts,Other Practice Tech,NONE,0.0,0.0,Point Solution,11
393,DEAL0267,2014-10-06,2014,DocuSign,FIRM0045,above,30000000.0,8,3750000.0,Mitsui & Co,Series E,USA,San Francisco,2003,Legal Practice Management,Corporate,Contracts,Other Practice Tech,NONE,0.0,0.0,Point Solution,11
394,DEAL0267,2014-10-06,2014,DocuSign,FIRM0045,above,30000000.0,8,3750000.0,MKI,Series E,USA,San Francisco,2003,Legal Practice Management,Corporate,Contracts,Other Practice Tech,NONE,0.0,0.0,Point Solution,11
395,DEAL0267,2014-10-06,2014,DocuSign,FIRM0045,above,30000000.0,8,3750000.0,NTT Finance,Series E,USA,San Francisco,2003,Legal Practice Management,Corporate,Contracts,Other Practice Tech,NONE,0.0,0.0,Point Solution,11
396,DEAL0267,2014-10-06,2014,DocuSign,FIRM0045,above,30000000.0,8,3750000.0,Propel Venture Partners,Series E,USA,San Francisco,2003,Legal Practice Management,Corporate,Contracts,Other Practice Tech,NONE,0.0,0.0,Point Solution,11
397,DEAL0267,2014-10-06,2014,DocuSign,FIRM0045,above,30000000.0,8,3750000.0,"Recruit Co., Ltd.",Series E,USA,San Francisco,2003,Legal Practice Management,Corporate,Contracts,Other Practice Tech,NONE,0.0,0.0,Point Solution,11
398,DEAL0267,2014-10-06,2014,DocuSign,FIRM0045,above,30000000.0,8,3750000.0,Visa,Series E,USA,San Francisco,2003,Legal Practice Management,Corporate,Contracts,Other Practice Tech,NONE,0.0,0.0,Point Solution,11
399,DEAL0269,2014-10-14,2014,Checkr,FIRM0411,9000000,9000000.0,6,1500000.0,Accel Partners,Series A,USA,San Francisco,2014,Legal Document Automation,Corporate,Workflow & PM,NONE,NONE,1.0,0.0,Point Solution,0
400,DEAL0269,2014-10-14,2014,Checkr,FIRM0411,above,9000000.0,6,1500000.0,Data Collective,Series A,USA,San Francisco,2014,Legal Document Automation,Corporate,Workflow & PM,NONE,NONE,1.0,0.0,Point Solution,0
401,DEAL0269,2014-10-14,2014,Checkr,FIRM0411,above,9000000.0,6,1500000.0,Google Ventures,Series A,USA,San Francisco,2014,Legal Document Automation,Corporate,Workflow & PM,NONE,NONE,1.0,0.0,Point Solution,0
402,DEAL0269,2014-10-14,2014,Checkr,FIRM0411,above,9000000.0,6,1500000.0,Khosla Ventures,Series A,USA,San Francisco,2014,Legal Document Automation,Corporate,Workflow & PM,NONE,NONE,1.0,0.0,Point Solution,0
403,DEAL0269,2014-10-14,2014,Checkr,FIRM0411,above,9000000.0,6,1500000.0,Signatures Capital,Series A,USA,San Francisco,2014,Legal Document Automation,Corporate,Workflow & PM,NONE,NONE,1.0,0.0,Point Solution,0
404,DEAL0269,2014-10-14,2014,Checkr,FIRM0411,above,9000000.0,6,1500000.0,SV Angel,Series A,USA,San Francisco,2014,Legal Document Automation,Corporate,Workflow & PM,NONE,NONE,1.0,0.0,Point Solution,0
405,DEAL0270,2014-10-15,2014,Loudr,FIRM0365,400000,400000.0,1,400000.0,undisclosed,Seed Fund,USA,San Francisco,2013,Legal Document Automation,Corporate,Contracts,NONE,NONE,1.0,0.0,Integrated Solution,1
406,DEAL0271,2014-10-24,2014,RPost,FIRM0037,3200000,3200000.0,1,3200000.0,undisclosed,Venture Capital,USA,Los Angeles,2000,Legal Practice Management,Corporate,Contracts,Other Practice Tech,NONE,0.0,0.0,Point Solution,14
407,DEAL0274,2014-11-19,2014,FiscalNote,FIRM0326,above,3200000.0,10,320000.0,645 Ventures,Series A,USA,Washington,2013,Legal Analytics,Corporate,Workflow & PM,NONE,NONE,1.0,1.0,Integrated Solution,1
408,DEAL0274,2014-11-19,2014,FiscalNote,FIRM0326,above,3200000.0,10,320000.0,AME Cloud Ventures,Series A,USA,Washington,2013,Legal Analytics,Corporate,Workflow & PM,NONE,NONE,1.0,1.0,Integrated Solution,1
409,DEAL0274,2014-11-19,2014,FiscalNote,FIRM0326,above,3200000.0,10,320000.0,Enspire Capital,Series A,USA,Washington,2013,Legal Analytics,Corporate,Workflow & PM,NONE,NONE,1.0,1.0,Integrated Solution,1
410,DEAL0274,2014-11-19,2014,FiscalNote,FIRM0326,above,3200000.0,10,320000.0,Fresh VC,Series A,USA,Washington,2013,Legal Analytics,Corporate,Workflow & PM,NONE,NONE,1.0,1.0,Integrated Solution,1
411,DEAL0274,2014-11-19,2014,FiscalNote,FIRM0326,above,3200000.0,10,320000.0,Green Visor Capital,Series A,USA,Washington,2013,Legal Analytics,Corporate,Workflow & PM,NONE,NONE,1.0,1.0,Integrated Solution,1
412,DEAL0274,2014-11-19,2014,FiscalNote,FIRM0326,above,3200000.0,10,320000.0,Middleland Capital,Series A,USA,Washington,2013,Legal Analytics,Corporate,Workflow & PM,NONE,NONE,1.0,1.0,Integrated Solution,1
413,DEAL0274,2014-11-19,2014,FiscalNote,FIRM0326,7000000,7000000.0,10,700000.0,New Enterprise Associates,Series A,USA,Washington,2013,Legal Analytics,Corporate,Workflow & PM,NONE,NONE,1.0,1.0,Integrated Solution,1
414,DEAL0274,2014-11-19,2014,FiscalNote,FIRM0326,above,7000000.0,10,700000.0,QueensBridge Venture Partners,Series A,USA,Washington,2013,Legal Analytics,Corporate,Workflow & PM,NONE,NONE,1.0,1.0,Integrated Solution,1
415,DEAL0274,2014-11-19,2014,FiscalNote,FIRM0326,above,7000000.0,10,700000.0,Visionnaire Ventures,Series A,USA,Washington,2013,Legal Analytics,Corporate,Workflow & PM,NONE,NONE,1.0,1.0,Integrated Solution,1
416,DEAL0274,2014-11-19,2014,FiscalNote,FIRM0326,above,7000000.0,10,700000.0,Winklevoss Capital,Series A,USA,Washington,2013,Legal Analytics,Corporate,Workflow & PM,NONE,NONE,1.0,1.0,Integrated Solution,1
417,DEAL0275,2014-11-20,2014,CS Disco,FIRM0217,above,7000000.0,2,3500000.0,Bessemer Venture Partners,Series B,USA,Houston,2012,Legal Practice Management,Corporate,Workflow & PM,eDiscovery,NONE,1.0,1.0,Integrated Solution,2
418,DEAL0275,2014-11-20,2014,CS Disco,FIRM0217,10000000,10000000.0,2,5000000.0,LiveOak Venture Partners,Series B,USA,Houston,2012,Legal Practice Management,Corporate,Workflow & PM,eDiscovery,NONE,1.0,1.0,Integrated Solution,2
419,DEAL0276,2014-11-25,2014,eBrevia,FIRM0220,1500000,1500000.0,1,1500000.0,Connecticut Innovations,Seed Fund,USA,Stamford,2012,Legal Analytics,Corporate,Contracts,DealTech,Workflow & PM,1.0,1.0,Integrated Solution,2
420,DEAL0279,2014-12-09,2014,UpCounsel,FIRM0276,above,1500000.0,6,250000.0,AngelPad,Seed Fund,USA,San Francisco,2012,Legal Marketplace,Corporate,Peak Load / Staffing,NONE,NONE,0.0,0.0,Point Solution,2
421,DEAL0279,2014-12-09,2014,UpCounsel,FIRM0276,above,1500000.0,6,250000.0,Compound,Seed Fund,USA,San Francisco,2012,Legal Marketplace,Corporate,Peak Load / Staffing,NONE,NONE,0.0,0.0,Point Solution,2
422,DEAL0279,2014-12-09,2014,UpCounsel,FIRM0276,above,1500000.0,6,250000.0,Crosslink Capital,Seed Fund,USA,San Francisco,2012,Legal Marketplace,Corporate,Peak Load / Staffing,NONE,NONE,0.0,0.0,Point Solution,2
423,DEAL0279,2014-12-09,2014,UpCounsel,FIRM0276,2400000,2400000.0,6,400000.0,FundersClub,Seed Fund,USA,San Francisco,2012,Legal Marketplace,Corporate,Peak Load / Staffing,NONE,NONE,0.0,0.0,Point Solution,2
424,DEAL0279,2014-12-09,2014,UpCounsel,FIRM0276,above,2400000.0,6,400000.0,Streamlined Ventures,Seed Fund,USA,San Francisco,2012,Legal Marketplace,Corporate,Peak Load / Staffing,NONE,NONE,0.0,0.0,Point Solution,2
425,DEAL0279,2014-12-09,2014,UpCounsel,FIRM0276,above,2400000.0,6,400000.0,Zenstone Venture Capital,Seed Fund,USA,San Francisco,2015,Legal Marketplace,Corporate,Peak Load / Staffing,NONE,NONE,0.0,0.0,Point Solution,0
426,DEAL0280,2014-12-22,2014,Allegory Law,FIRM0513,200000,200000.0,1,200000.0,undisclosed,Seed Fund,USA,New York,2011,Legal Analytics,Corporate,KM,LitTech ,NONE,1.0,0.0,Integrated Solution,3
427,DEAL0281,2014-12-23,2014,everplans,FIRM0225,2500000,2500000.0,1,2500000.0,undisclosed,Seed Fund,USA,New York,2012,Legal Document Automation,Consumer,Contracts,NONE,NONE,0.0,0.0,Point Solution,2
428,DEAL0282,2014-12-31,2014,Brāv,FIRM0407,1500,1500.0,1,1500.0,undisclosed,Seed Fund,USA,Detroit,2014,Online Dispute Resolution,Consumer,Workflow & PM,NONE,NONE,0.0,0.0,Point Solution,0
429,DEAL0283,2015-01-01,2015,LegalTrek,FIRM0356,125000,125000.0,1,125000.0,Eleven,Convertible Note,Germany,Berlin,2013,Legal Practice Management,Corporate,Other Practice Tech,Workflow & PM,Legal Ops,1.0,0.0,Integrated Solution,2
430,DEAL0284,2015-01-01,2015,MainLaws,FIRM0631,20000,20000.0,1,20000.0,undisclosed,Private Equity,UK,London,2007,Legal Marketplace,Consumer,Peak Load / Staffing,NONE,NONE,0.0,0.0,Point Solution,8
432,DEAL0286,2015-01-03,2015,Quicklegal,FIRM0482,750000,750000.0,1,750000.0,undisclosed,Angel,USA,Sacramento,2014,Legal Marketplace,Consumer,Peak Load / Staffing,NONE,NONE,0.0,0.0,Point Solution,1
433,DEAL0287,2015-01-05,2015,Carta (previously eShares),FIRM0223,above,750000.0,7,107142.85714285714,Expansion Venture Capital,Series A,USA,Palo Alto,2012,Legal Document Automation,Corporate,Contracts,NONE,NONE,1.0,0.0,Integrated Solution,3
434,DEAL0287,2015-01-05,2015,Carta (previously eShares),FIRM0223,above,750000.0,7,107142.85714285714,Haystack,Series A,USA,Palo Alto,2012,Legal Document Automation,Corporate,Contracts,NONE,NONE,1.0,0.0,Integrated Solution,3
435,DEAL0287,2015-01-05,2015,Carta (previously eShares),FIRM0223,above,750000.0,7,107142.85714285714,K9 Ventures,Series A,USA,Palo Alto,2012,Legal Document Automation,Corporate,Contracts,NONE,NONE,1.0,0.0,Integrated Solution,3
436,DEAL0287,2015-01-05,2015,Carta (previously eShares),FIRM0223,above,750000.0,7,107142.85714285714,Service Provider Capital,Series A,USA,Palo Alto,2012,Legal Document Automation,Corporate,Contracts,NONE,NONE,1.0,0.0,Integrated Solution,3
437,DEAL0287,2015-01-05,2015,Carta (previously eShares),FIRM0223,above,750000.0,7,107142.85714285714,Spark Capital,Series A,USA,Palo Alto,2012,Legal Document Automation,Corporate,Contracts,NONE,NONE,1.0,0.0,Integrated Solution,3
438,DEAL0287,2015-01-05,2015,Carta (previously eShares),FIRM0223,above,750000.0,7,107142.85714285714,Subtraction Capital,Series A,USA,Palo Alto,2012,Legal Document Automation,Corporate,Contracts,NONE,NONE,1.0,0.0,Integrated Solution,3
439,DEAL0287,2015-01-05,2015,Carta (previously eShares),FIRM0223,7000000,7000000.0,7,1000000.0,Union Square Ventures,Series A,USA,Palo Alto,2012,Legal Document Automation,Corporate,Contracts,NONE,NONE,1.0,0.0,Integrated Solution,3
440,DEAL0288,2015-01-05,2015,ClaimKit,FIRM0161,940000,940000.0,1,940000.0,undisclosed,Series A,USA,Kansas,2001,Legal Document Automation,Corporate,Workflow & PM,eDiscovery,NONE,1.0,0.0,Point Solution,14
441,DEAL0289,2015-01-05,2015,Juristat,FIRM0235,1200000,1200000.0,1,1200000.0,Arsenal Capital Partners,Seed Fund,USA,St Louis,2012,Legal Analytics,Corporate,Other Practice Tech,Contracts,NONE,1.0,0.0,Point Solution,3
442,DEAL0290,2015-01-16,2015,Lexoo,FIRM0471,366800,366800.0,1,366800.0,Forward Partners,Seed Fund,UK,London,2014,Legal Marketplace,Corporate,Peak Load / Staffing,NONE,NONE,0.0,0.0,Point Solution,1
443,DEAL0291,2015-01-20,2015,Trustatom,FIRM0499,100000,100000.0,1,100000.0,undisclosed,Seed Fund,Canada,Vancouver,2014,Legal Document Automation,Corporate,Contracts,Workflow & PM,NONE,1.0,0.0,Integrated Solution,1
444,DEAL0292,2015-02-02,2015,FiscalNote,FIRM0326,above,100000.0,2,50000.0,Middleland Capital,Series B,USA,Washington,2013,Legal Analytics,Corporate,Workflow & PM,NONE,NONE,1.0,1.0,Integrated Solution,2
445,DEAL0292,2015-02-02,2015,FiscalNote,FIRM0326,10000000,10000000.0,2,5000000.0,Renren Inc,Series B,USA,Washington,2013,Legal Analytics,Corporate,Workflow & PM,NONE,NONE,1.0,1.0,Integrated Solution,2
446,DEAL0293,2015-02-02,2015,Zapproved,FIRM0099,15000000,15000000.0,1,15000000.0,K1 Investment Management,Series C,USA,Portland,2008,Legal Practice Management,Corporate,eDiscovery,LitTech ,NONE,1.0,0.0,Integrated Solution,7
447,DEAL0294,2015-02-03,2015,Casetext,FIRM0303,above,15000000.0,7,2142857.1428571427,BoxGroup,Series A,USA,San Francisco,2013,Legal Research,Corporate,Legal Research,NONE,NONE,1.0,1.0,Point Solution,2
448,DEAL0294,2015-02-03,2015,Casetext,FIRM0303,above,15000000.0,7,2142857.1428571427,Formation 8,Series A,USA,San Francisco,2013,Legal Research,Corporate,Legal Research,NONE,NONE,1.0,1.0,Point Solution,2
449,DEAL0294,2015-02-03,2015,Casetext,FIRM0303,above,15000000.0,7,2142857.1428571427,undisclosed,Series A,USA,San Francisco,2013,Legal Research,Corporate,Legal Research,NONE,NONE,1.0,1.0,Point Solution,2
450,DEAL0294,2015-02-03,2015,Casetext,FIRM0303,above,15000000.0,7,2142857.1428571427,Red Sea Ventures,Series A,USA,San Francisco,2013,Legal Research,Corporate,Legal Research,NONE,NONE,1.0,1.0,Point Solution,2
451,DEAL0294,2015-02-03,2015,Casetext,FIRM0303,above,15000000.0,7,2142857.1428571427,Susa Ventures,Series A,USA,San Francisco,2013,Legal Research,Corporate,Legal Research,NONE,NONE,1.0,1.0,Point Solution,2
452,DEAL0294,2015-02-03,2015,Casetext,FIRM0303,above,15000000.0,7,2142857.1428571427,Tom Glocer,Series A,USA,San Francisco,2013,Legal Research,Corporate,Legal Research,NONE,NONE,1.0,1.0,Point Solution,2
453,DEAL0294,2015-02-03,2015,Casetext,FIRM0303,7000000,7000000.0,7,1000000.0,Union Square Ventures,Series A,USA,San Francisco,2013,Legal Research,Corporate,Legal Research,NONE,NONE,1.0,1.0,Point Solution,2
454,DEAL0295,2015-02-03,2015,Fixed (now Lawgix),FIRM0327,above,7000000.0,4,1750000.0,QueensBridge Venture Partners,Seed Fund,USA,San Francisco,2013,Legal Marketplace,Corporate,Peak Load / Staffing,Workflow & PM,NONE,1.0,0.0,Integrated Solution,2
455,DEAL0295,2015-02-03,2015,Fixed (now Lawgix),FIRM0327,above,7000000.0,4,1750000.0,Slow Ventures,Seed Fund,USA,San Francisco,2013,Legal Marketplace,Corporate,Peak Load / Staffing,Workflow & PM,NONE,1.0,0.0,Integrated Solution,2
456,DEAL0295,2015-02-03,2015,Fixed (now Lawgix),FIRM0327,above,7000000.0,4,1750000.0,Structure Capital,Seed Fund,USA,San Francisco,2013,Legal Marketplace,Corporate,Peak Load / Staffing,Workflow & PM,NONE,1.0,0.0,Integrated Solution,2
457,DEAL0295,2015-02-03,2015,Fixed (now Lawgix),FIRM0327,650000,650000.0,4,162500.0,Y Combinator,Seed Fund,USA,San Francisco,2013,Legal Marketplace,Corporate,Peak Load / Staffing,Workflow & PM,NONE,1.0,0.0,Integrated Solution,2
458,DEAL0296,2015-02-03,2015,Relativity (previously kCura),FIRM0041,125000000,125000000.0,1,125000000.0,ICONIQ Capital,Venture Capital,USA,Chicago,2013,E-Discovery,Corporate,eDiscovery,Other Practice Tech,NONE,1.0,0.0,Point Solution,2
459,DEAL0298,2015-02-23,2015,Counselytics,FIRM0310,750000,750000.0,1,750000.0,undisclosed,Debt Financing,USA,New York,2007,Legal Analytics,Corporate,Legal Research,eDiscovery,NONE,1.0,1.0,Point Solution,8
460,DEAL0299,2015-02-23,2015,Yuristiya,FIRM0509,100000,100000.0,1,100000.0,undisclosed,Angel,Russia,Moscow,2014,Legal Marketplace,Consumer,Peak Load / Staffing,NONE,NONE,0.0,0.0,Point Solution,1
461,DEAL0300,2015-03-01,2015,Beagle.ai,FIRM0294,above,100000.0,2,50000.0,iNovia Capital,Seed Fund,Canada,Ontario,2013,Legal Analytics,Corporate,Legal Research,NONE,NONE,1.0,1.0,Integrated Solution,2
462,DEAL0300,2015-03-01,2015,Beagle.ai,FIRM0294,300000,300000.0,2,150000.0,Microsoft Accelerator,Seed Fund,Canada,Ontario,2013,Legal Analytics,Corporate,Legal Research,NONE,NONE,1.0,1.0,Integrated Solution,2
463,DEAL0301,2015-03-09,2015,ZeekBeek,FIRM0284,150000,150000.0,1,150000.0,undisclosed,Debt Financing,USA,Delaware,2012,Legal Marketplace,Consumer,Peak Load / Staffing,NONE,NONE,0.0,0.0,Point Solution,3
464,DEAL0302,2015-03-20,2015,Termsheet.io,FIRM0387,100000,100000.0,1,100000.0,undisclosed,Seed Fund,India,Chennai,2013,Legal Document Automation,Corporate,DealTech,Workflow & PM,NONE,1.0,0.0,Point Solution,2
465,DEAL0303,2015-03-24,2015,Logikcull,FIRM0057,4000000,4000000.0,1,4000000.0,Storm Ventures,Seed Fund,USA,San Francisco,2004,Legal Practice Management,Corporate,eDiscovery,NONE,NONE,1.0,0.0,Point Solution,11
466,DEAL0304,2015-03-25,2015,Jurispect,FIRM0444,above,4000000.0,3,1333333.3333333333,Cota Capital,Seed Fund,USA,San Francisco,2014,Legal Analytics,Corporate,RegTech,Legal Research,NONE,1.0,0.0,Integrated Solution,1
467,DEAL0304,2015-03-25,2015,Jurispect,FIRM0444,2000000,2000000.0,3,666666.6666666666,Signatures Capital,Seed Fund,USA,San Francisco,2014,Legal Analytics,Corporate,RegTech,Legal Research,NONE,1.0,0.0,Integrated Solution,1
468,DEAL0304,2015-03-25,2015,Jurispect,FIRM0444,above,2000000.0,3,666666.6666666666,Streamlined Ventures,Seed Fund,USA,San Francisco,2014,Legal Analytics,Corporate,RegTech,Legal Research,NONE,1.0,0.0,Integrated Solution,1
469,DEAL0305,2015-03-31,2015,ZeekBeek,FIRM0284,276000,276000.0,1,276000.0,undisclosed,Debt Financing,USA,Delaware,2012,Legal Marketplace,Consumer,Peak Load / Staffing,NONE,NONE,0.0,0.0,Point Solution,3
470,DEAL0306,2015-04-01,2015,ClearView Social,FIRM0307,435000,435000.0,1,435000.0,Z80 Labs Technology Incubator,Venture Capital,USA,New York,2013,Legal Practice Management,Corporate,Other Practice Tech,NONE,NONE,1.0,1.0,Point Solution,2
471,DEAL0308,2015-04-01,2015,Heureka Software,FIRM0436,750000,750000.0,1,750000.0,undisclosed,Debt Financing,USA,Cleveland,2014,Legal Practice Management,Corporate,eDiscovery,Legal Research,NONE,1.0,0.0,Point Solution,1
472,DEAL0309,2015-04-01,2015,LawyerFair,FIRM0344,224000,224000.0,1,224000.0,Boundary Capital Partners,Seed Fund,UK,London,2013,Legal Marketplace,Corporate,Peak Load / Staffing,NONE,NONE,0.0,0.0,Point Solution,2
473,DEAL0310,2015-04-01,2015,Tyche,FIRM0500,40000,40000.0,1,40000.0,Global Insurance Accelerator,Seed Fund,USA,New York,2014,Legal Research,Corporate,Legal Research,NONE,NONE,1.0,0.0,Point Solution,1
474,DEAL0311,2015-04-01,2015,X2X Community (The Family Community),FIRM0508,150000,150000.0,1,150000.0,undisclosed,Seed Fund,USA,Maine,2014,Legal Marketplace,Consumer,Workflow & PM,Legal Ops,NONE,0.0,0.0,Integrated Solution,1
475,DEAL0312,2015-04-04,2015,DivorceSecure,FIRM0548,25000,25000.0,1,25000.0,Innova Memphis,Seed Fund,USA,Memphis,2015,Online Dispute Resolution,Corporate,LitTech ,Other Practice Tech,NONE,1.0,0.0,Integrated Solution,0
476,DEAL0314,2015-04-11,2015,Otonomos,FIRM0663,18750,18750.0,1,18750.0,Startupbootcamp,Seed Fund,Singapore,Singapore,2016,Legal Document Automation,Corporate,Contracts,NONE,NONE,1.0,0.0,Integrated Solution,0
478,DEAL0318,2015-05-12,2015,DocuSign,FIRM0045,above,100000.0,15,6666.666666666667,Alta Park Capital,Series F,USA,San Francisco,2003,Legal Practice Management,Corporate,Contracts,Other Practice Tech,NONE,0.0,0.0,Point Solution,12
479,DEAL0318,2015-05-12,2015,DocuSign,FIRM0045,233000000,233000000.0,15,15533333.333333334,Bain Capital Ventures,Series F,USA,San Francisco,2003,Legal Practice Management,Corporate,Contracts,Other Practice Tech,NONE,0.0,0.0,Point Solution,12
480,DEAL0318,2015-05-12,2015,DocuSign,FIRM0045,above,233000000.0,15,15533333.333333334,Brookside Capital,Series F,USA,San Francisco,2003,Legal Practice Management,Corporate,Contracts,Other Practice Tech,NONE,0.0,0.0,Point Solution,12
481,DEAL0318,2015-05-12,2015,DocuSign,FIRM0045,above,233000000.0,15,15533333.333333334,ClearBridge Investments,Series F,USA,San Francisco,2003,Legal Practice Management,Corporate,Contracts,Other Practice Tech,NONE,0.0,0.0,Point Solution,12
482,DEAL0318,2015-05-12,2015,DocuSign,FIRM0045,above,233000000.0,15,15533333.333333334,Dell Technologies Capital,Series F,USA,San Francisco,2003,Legal Practice Management,Corporate,Contracts,Other Practice Tech,NONE,0.0,0.0,Point Solution,12
483,DEAL0318,2015-05-12,2015,DocuSign,FIRM0045,above,233000000.0,15,15533333.333333334,Founders Circle Capital,Series F,USA,San Francisco,2003,Legal Practice Management,Corporate,Contracts,Other Practice Tech,NONE,0.0,0.0,Point Solution,12
484,DEAL0318,2015-05-12,2015,DocuSign,FIRM0045,above,233000000.0,15,15533333.333333334,Generation Investment Management,Series F,USA,San Francisco,2003,Legal Practice Management,Corporate,Contracts,Other Practice Tech,NONE,0.0,0.0,Point Solution,12
485,DEAL0318,2015-05-12,2015,DocuSign,FIRM0045,above,233000000.0,15,15533333.333333334,Green Bay Ventures,Series F,USA,San Francisco,2003,Legal Practice Management,Corporate,Contracts,Other Practice Tech,NONE,0.0,0.0,Point Solution,12
486,DEAL0318,2015-05-12,2015,DocuSign,FIRM0045,above,233000000.0,15,15533333.333333334,ICONIQ Capital,Series F,USA,San Francisco,2003,Legal Practice Management,Corporate,Contracts,Other Practice Tech,NONE,0.0,0.0,Point Solution,12
487,DEAL0318,2015-05-12,2015,DocuSign,FIRM0045,above,233000000.0,15,15533333.333333334,Microsoft,Series F,USA,San Francisco,2003,Legal Practice Management,Corporate,Contracts,Other Practice Tech,NONE,0.0,0.0,Point Solution,12
